line_id,stem_id,azimuth,polar,frame_num,dist_lidar,reflectivity,oldX,oldY,oldZ,old_relative_z,Count,X,Y,Z,relative_z
3179,10001,-2.644181,-1.0,302.0,6.018001,1.0,0.2773614,-0.23165464,1.6365461,1.989335,2,0.30692235969188736,-0.22338635572573035,1.624350981014531,1.9771397869761398
3180,10001,3.022318,13.0,629.0,2.126,18.0,0.31974936,-0.27219772,1.6368165,1.989605,1,0.31781218228227803,-0.23190977814465918,1.64144997852635,1.9942384268600903
3181,10001,2.563732,13.0,599.0,2.49,14.0,0.31305885,-0.22345877,1.6369246,1.989713,1,0.3159290026355713,-0.22628336326815274,1.6294075079550776,1.9821958370795283
3182,10001,3.093876,13.0,632.0,2.148,6.0,0.35321665,-0.22077322,1.637602,2.015747,1,0.3224530998855976,-0.22707863379581808,1.6386610542612123,2.0168061529474306
3183,10001,-2.328273,7.0,754.0,3.944,12.0,0.299263,-0.24301863,1.6382145,1.991003,1,0.3118897389088358,-0.2271660917228268,1.6314402428640198,1.9842288104070496
3184,10001,2.093504,11.0,506.0,5.996,9.0,0.3228035,-0.2437768,1.6392425,1.992031,2,0.31918162911926695,-0.22983602286742869,1.6378757557184658,1.990664204052206
3185,10001,2.432793,13.0,589.0,2.758,8.0,0.30099297,-0.23207521,1.6399068,1.992695,1,0.3130524725540279,-0.22530176355855144,1.6316000954237355,1.9843883053388967
3186,10001,-2.273193,5.0,720.0,3.626,12.0,0.32496548,-0.24418116,1.6400625,1.992851,2,0.3213436087945599,-0.23024038077758494,1.638695677211996,1.9914842447550258
3187,10001,2.587589,13.0,601.0,2.446,3.0,0.3123126,-0.20983696,1.641067,1.993855,1,0.3146185290799838,-0.22193741682729765,1.6322313792084995,1.9850193507050815
3188,10001,-2.327226,7.0,765.0,3.928,13.0,0.3274727,-0.22371626,1.6410962,1.993885,1,0.31329087787731125,-0.228443526645953,1.6381871115077626,1.9909759174693715
3189,10001,2.581541,13.0,601.0,2.476,2.0,0.33299732,-0.23595715,1.6415198,1.994308,2,0.3204278868657571,-0.22269325596452863,1.6415197537453086,1.9943079636604697
3190,10001,2.45971,13.0,590.0,2.706,13.0,0.29645014,-0.21584272,1.6415812,1.99437,3,0.3078358296915786,-0.21819837704541778,1.6319506603355496,1.9847394662971585
3191,10001,2.916463,13.0,621.0,2.14,4.0,0.30840492,-0.22878885,1.6422045,1.994993,1,0.31188805863428654,-0.22269896951954016,1.6364741539687253,1.9892626023024655
3192,10001,2.04541,13.0,531.0,5.034,2.0,0.31225586,-0.19986868,1.6424491,1.984562,1,0.3138446344463068,-0.22103690902624173,1.6314677994384943,1.9735806982650934
3193,10001,-2.643327,1.0,296.0,5.834,2.0,0.3171563,-0.20055532,1.6424868,1.9846,1,0.3099600528236304,-0.22223757322285778,1.6337951895232512,1.9759083267684294
3194,10001,3.064042,5.0,207.0,4.9,19.0,0.28493643,-0.22579145,1.6426715,1.99546,2,0.3144973947871022,-0.21752316602846472,1.6304763119395187,1.9832648794825485
3195,10001,2.923357,13.0,621.0,2.126,3.0,0.29579353,-0.21323776,1.6428597,1.995648,1,0.30656457152739863,-0.2247097254077965,1.6310605991666562,1.983848928291107
3196,10001,2.816856,11.0,82.0,5.082,18.0,0.31773615,-0.20873451,1.6429389,1.995727,1,0.3108025100124783,-0.22097707561961027,1.6350440834425135,1.987832174148385
3197,10001,2.704213,15.0,608.0,2.336,5.0,0.2894268,-0.2018013,1.643243,1.985356,2,0.3074803322626146,-0.221193033232016,1.6274764998985902,1.969589517934479
3198,10001,2.553696,13.0,598.0,2.516,2.0,0.34004498,-0.23007059,1.6433784,2.021523,1,0.3184056201081644,-0.22660455334521568,1.6434017648741568,2.021546386723217
3199,10001,3.107381,7.0,145.0,4.81,14.0,0.29367495,-0.20226336,1.6435803,1.985693,2,0.31172847450504626,-0.22165508843831483,1.627813862188019,1.969926522596039
3200,10001,2.787345,15.0,612.0,2.25,4.0,0.30050087,-0.22000168,1.6443001,1.997089,3,0.3118865613505141,-0.22235733583810424,1.6346695858116238,1.9874585109825222
3201,10001,2.840058,13.0,617.0,2.202,6.0,0.30196667,-0.22441864,1.6444046,1.997193,3,0.31335235877483053,-0.22677429333570098,1.6347741323585598,1.9875624614830105
3202,10001,2.560322,13.0,598.0,2.502,3.0,0.33555984,-0.2091713,1.6445874,1.997376,1,0.31264813944946324,-0.22349110455530072,1.6423916620400185,1.9951802295830483
3203,10001,2.421975,11.0,474.0,6.994,6.0,0.33143806,-0.24727964,1.6445897,1.997378,1,0.319961883411521,-0.22551773300483113,1.647494393870944,2.0002827229953946
3204,10001,-2.33048,7.0,753.0,3.94,13.0,0.33130026,-0.24211788,1.6446313,1.99742,2,0.3187308234197122,-0.228853992048513,1.6446312354118735,1.9974199221641928
3205,10001,2.082981,13.0,519.0,5.468,9.0,0.3199668,-0.18568373,1.6446364,1.986749,1,0.31240116017103764,-0.21678157545501692,1.6344931620686607,1.9766058224766807
3206,10001,2.092359,13.0,552.0,4.12,10.0,0.3102727,-0.19314814,1.6448276,1.98694,1,0.31070537589347136,-0.2234365937586587,1.6320391105344663,1.9741515325239072
3207,10001,2.794098,15.0,612.0,2.24,3.0,0.29443502,-0.20336533,1.6452352,1.987348,1,0.31475680723491284,-0.22445444065597978,1.6278589211478092,1.9699717007651187
3208,10001,3.051356,5.0,188.0,4.88,21.0,0.32177114,-0.21153069,1.6455532,1.998342,1,0.31758562428244635,-0.22616869480901175,1.6374084143077625,1.9901972202693714
3209,10001,2.281145,15.0,576.0,3.176,13.0,0.30467272,-0.19320963,1.6458461,1.987959,1,0.3153709826846967,-0.22373332023769246,1.6282899962399071,1.9704028950665062
3210,10001,2.847039,13.0,617.0,2.208,1.0,0.31039667,-0.21071339,1.6458495,1.998638,3,0.3145747436167987,-0.2242293685810751,1.635141683223585,1.9879302507666148
3211,10001,2.548878,15.0,596.0,2.552,4.0,0.29845047,-0.20512486,1.6459053,1.988018,2,0.31123470309300655,-0.21823390415953925,1.6336082516026331,1.9757210312199427
3212,10001,3.049661,5.0,175.0,4.882,17.0,0.30242872,-0.22044611,1.645956,1.998744,2,0.315610550919717,-0.22440065023573963,1.6351151097904553,1.9879030812870373
3213,10001,2.650948,15.0,605.0,2.368,11.0,0.3088565,-0.22225189,1.6459562,1.998745,3,0.31394616360755245,-0.2270052503176334,1.63752564507215,1.990314451033759
3214,10001,2.020684,11.0,538.0,4.746,1.0,0.3077116,-0.22238684,1.6463788,1.999167,3,0.31280127759070675,-0.2271401952334049,1.6379482420036076,1.9907364519187687
3215,10001,2.800137,13.0,614.0,2.218,2.0,0.323977,-0.23188066,1.6464536,1.999242,1,0.32165193688923294,-0.22890098534238526,1.6421872337031311,1.9949755628275818
3216,10001,-2.331004,7.0,760.0,3.932,15.0,0.28097916,-0.25058508,1.6470762,1.999865,1,0.3136387225240469,-0.22755315808698218,1.6394432507296826,1.9922320566912914
3217,10001,2.806896,13.0,614.0,2.21,5.0,0.3193221,-0.2159357,1.647313,2.000102,1,0.3158691942090411,-0.2215859262865755,1.6408555793655293,1.9936446237457173
3218,10001,2.543817,15.0,595.0,2.568,13.0,0.30914354,-0.23511457,1.6474911,2.00028,1,0.31617801624468,-0.22242491841316223,1.6431462498916978,1.9959350558533067
3219,10001,2.636145,15.0,604.0,2.374,11.0,0.29590368,-0.21299171,1.6475663,2.000355,2,0.30868791583104366,-0.2261007635955744,1.6352693138432337,1.988058000595553
3220,10001,2.080839,13.0,520.0,5.514,2.0,0.35421324,-0.25694466,1.6479129,2.026058,1,0.32941112574927095,-0.23003173094626153,1.656145033232455,2.0342901319186733
3221,10001,-2.849599,3.0,256.0,5.008,23.0,0.29423904,-0.2509246,1.647997,2.000786,1,0.31865301018492537,-0.22843081546840524,1.6418124630564168,1.9946015074366048
3222,10001,-2.301569,7.0,735.0,3.846,11.0,0.29916716,-0.23836517,1.6497312,2.00252,1,0.3142959723637311,-0.22487571120122557,1.6426819588038066,1.995470883974705
3223,10001,2.408573,13.0,588.0,2.782,8.0,0.30691195,-0.22858524,1.6503088,2.003097,1,0.31304168944524174,-0.22462551622449417,1.6435974174964614,1.9963856274116225
3224,10001,2.827549,11.0,86.0,5.026,18.0,0.30998755,-0.20722246,1.650508,1.992621,3,0.31416561733506043,-0.22073844374587,1.63980026304994,1.981913161876539
3225,10001,2.685124,15.0,607.0,2.352,8.0,0.2982025,-0.22321749,1.6515167,2.004305,2,0.3113843431865627,-0.2271720277992162,1.640675746310841,1.9934639562260021
3226,10001,2.820347,11.0,84.0,5.076,15.0,0.24743605,-0.20847464,1.6522754,2.005064,1,0.29962558119125615,-0.21602365588830189,1.6296937251402661,1.982482292683296
3227,10001,3.046607,5.0,177.0,4.878,12.0,0.31080055,-0.20924711,1.6526324,2.005421,3,0.31497862468979676,-0.22276309431960048,1.641924572589735,1.9947131401327647
3228,10001,2.130487,13.0,561.0,3.74,13.0,0.3079462,-0.19534443,1.6527114,1.994824,1,0.3115573063561762,-0.21819166111311428,1.6403502592885937,1.9824629196966137
3229,10001,2.051518,13.0,534.0,4.894,2.0,0.29854107,-0.19702148,1.653262,1.995375,1,0.31038942067967773,-0.21927267496619746,1.6385463577876158,1.9806593758235045
3230,10001,-2.363408,5.0,707.0,3.348,11.0,0.33924866,-0.26760197,1.6532897,2.006078,1,0.32424864669640857,-0.23138504853797337,1.663289660183841,2.0160779893082914
3231,10001,-2.718292,1.0,279.0,5.44,2.0,0.2823186,-0.19242239,1.6539539,1.996067,1,0.30939508591844733,-0.22094697623304982,1.632642413423361,1.9747555506685393
3232,10001,2.390508,13.0,587.0,2.806,17.0,0.32802343,-0.23127604,1.6539556,2.006744,1,0.3170579258052782,-0.2291151203300761,1.6516567090461993,2.0044450381706502
3233,10001,2.044846,13.0,527.0,5.198,10.0,0.3129983,-0.22265387,1.6543667,2.007155,3,0.3180879711637048,-0.22740722404199865,1.6459362180778263,1.9987244279929874
3234,10001,-2.610863,1.0,322.0,6.506001,2.0,0.29498625,-0.21764088,1.6551251,2.007914,1,0.3194850263866644,-0.2232154439451642,1.642631244834303,1.9954201700052014
3235,10001,2.273524,13.0,494.0,6.376,9.0,0.32206488,-0.23674393,1.6553023,2.008091,2,0.3234602253104365,-0.22723229822031288,1.6539999548778979,2.006788641630217
3236,10001,3.074794,5.0,205.0,4.89,19.0,0.29882908,-0.20933342,1.6553135,2.008102,3,0.31424171032691467,-0.22484312890079414,1.6432018323430737,1.995990280676814
3237,10001,2.092359,13.0,550.0,4.222,7.0,0.2804246,-0.23131418,1.6553745,2.008163,1,0.313723818992105,-0.22722211518251073,1.6427402471947243,1.9955286955284646
3238,10001,2.290886,15.0,577.0,3.132,8.0,0.31543493,-0.18644333,1.6555783,1.997691,1,0.31241985694996677,-0.22121719446913082,1.6438697040380545,1.9859824836553641
3239,10001,-2.342265,9.0,739.0,3.866,10.0,0.3063388,-0.2416358,1.6561687,2.008957,3,0.315604180274134,-0.23113816821179684,1.6509791186070555,2.0037673285222164
3240,10001,-2.329756,7.0,759.0,3.946,12.0,0.29394197,-0.22582102,1.6566482,2.009437,1,0.3190034005873326,-0.2221600891111524,1.6450756685739654,1.9978645937448638
3241,10001,2.145631,13.0,563.0,3.68,11.0,0.30740833,-0.21861887,1.6572877,2.010076,1,0.3152638009308657,-0.22584497209612306,1.6492224400971598,2.0020107692216103
3242,10001,3.046239,5.0,185.0,4.884,19.0,0.30772066,-0.23657131,1.6575712,2.01036,3,0.31698605435860666,-0.22607368075452144,1.6523816158986204,2.005170421860229
3243,10001,-2.841538,9.0,653.0,2.27,5.0,0.3436594,-0.21793795,1.6578768,2.036022,1,0.3260302821375395,-0.22753888029307826,1.6568439798735677,2.0349890785597857
3244,10001,2.068623,13.0,521.0,5.414,2.0,0.29962206,-0.20907591,1.657959,2.010747,3,0.31503469052100647,-0.22458562193420326,1.6458473248967846,1.9986352963933667
3245,10001,-2.848432,9.0,653.0,2.322,1.0,0.3955884,-0.20213936,1.6593442,2.038433,1,0.33474729439922585,-0.23396179797214883,1.6703722281990765,2.0494611068306683
3246,10001,-2.363583,5.0,709.0,3.42,9.0,0.33397293,-0.27126312,1.6593825,2.012171,1,0.3294205108414526,-0.2360201686087167,1.665034633463301,2.0178232010063306
3247,10001,-2.499254,7.0,693.0,3.036,5.0,0.35271597,-0.21527815,1.6595627,2.037708,1,0.3274848242890806,-0.22600807064641132,1.6617768147275975,2.039922151832395
3248,10001,-3.056613,11.0,641.0,2.144,5.0,0.32937145,-0.23241949,1.6595799,2.012368,2,0.3214961730855717,-0.23285829442753253,1.6587253643789137,2.0115134550847853
3249,10001,2.800439,13.0,615.0,2.208,3.0,0.30033827,-0.22975588,1.6596336,2.012422,1,0.31739989011349834,-0.2273625180972696,1.6506288884940306,2.003417336827771
3250,10001,-3.018849,5.0,236.0,4.742,6.0,0.31221056,-0.24382353,1.6598332,2.012622,3,0.3214759530402473,-0.23332589709363277,1.6546436121678465,2.0074325373387447
3251,10001,-3.063507,11.0,641.0,2.174,2.0,0.362545,-0.2360053,1.6599278,2.038073,1,0.3307803159632036,-0.2297648959757422,1.6683933161713582,2.0465385340668663
3252,10001,-2.642629,1.0,307.0,6.108001,11.0,0.2897787,-0.2061243,1.6600211,2.002134,1,0.3131537102535367,-0.22072430610656738,1.6457710576057434,1.987884075641632
3253,10001,-2.336702,9.0,738.0,3.864,10.0,0.33538914,-0.24414635,1.6601135,2.012902,1,0.3195696490818984,-0.23604658362842795,1.6625600056523666,2.0153485731953964
3254,10001,-2.652119,7.0,669.0,2.564,6.0,0.32838202,-0.21192312,1.6603005,2.013089,2,0.31902032245135475,-0.23000822919057617,1.6563052147556423,2.0090936630893825
3255,10001,-2.73016,1.0,277.0,5.404,12.0,0.28324032,-0.21973515,1.6604073,2.013196,1,0.31575313007984407,-0.2244530893289126,1.645920116167802,1.9987088029201214
3256,10001,2.044188,13.0,530.0,5.082001,2.0,0.31432915,-0.19990396,1.6606683,2.002781,1,0.32050347158608655,-0.225279273370565,1.6498207875660487,1.9919334479740687
3257,10001,-2.738098,1.0,276.0,5.374,10.0,0.32806206,-0.20908022,1.660941,2.01373,2,0.31870036471820046,-0.22716532605336914,1.6569457262683986,2.0097347706485866
3258,10001,-2.747676,7.0,663.0,2.448,8.0,0.32690096,-0.23417282,1.6610702,2.013859,2,0.3190256797689213,-0.23461162465824542,1.6602157189168776,2.0130045248784865
3259,10001,-2.814631,1.0,259.0,5.056,12.0,0.29900074,-0.23811913,1.6612107,2.013999,1,0.31714360774272965,-0.22723817215079353,1.6546868386722746,2.0074751677967253
3260,10001,2.807554,13.0,615.0,2.226,4.0,0.32105112,-0.21846867,1.6615878,2.014376,1,0.32047241695087264,-0.226524216743807,1.6558702345247622,2.008658325230634
3261,10001,2.362271,15.0,583.0,2.952,4.0,0.31549835,-0.23583221,1.6620867,2.014875,2,0.31689370080482127,-0.2263205855738285,1.660784393964812,2.013572603879973
3262,10001,3.060221,5.0,208.0,4.892,12.0,0.30242872,-0.20762682,1.6635405,2.005653,3,0.31784135403419006,-0.22313652871158515,1.6514288230428418,1.9935412450322827
3263,10001,-2.763322,7.0,662.0,2.434,13.0,0.33155298,-0.24793959,1.664431,2.01722,1,0.3247596426842615,-0.2296497941795834,1.6657611378015078,2.018550182181696
3264,10001,3.110173,7.0,142.0,4.778,19.0,0.3088975,-0.20684385,1.6645435,2.006656,1,0.31593277955756466,-0.22317326514159933,1.655084677023046,1.997197099012487
3265,10001,2.693687,9.0,73.0,5.27,17.0,0.29360437,-0.27715826,1.664785,2.017574,1,0.3209663380874447,-0.23047113651695428,1.663680728593487,2.016469772973675
3266,10001,-2.387785,3.0,711.0,3.47,17.0,0.35300684,-0.25525618,1.6651788,2.043324,2,0.33269515022054896,-0.23177565959366886,1.6711787861663026,2.0493240040618104
3267,10001,3.103912,13.0,633.0,2.158,12.0,0.35453272,-0.23256588,1.6652446,2.04339,1,0.3322863406749163,-0.23585090822211785,1.6661383074838758,2.0442837637979627
3268,10001,-2.79881,9.0,657.0,2.344,7.0,0.3639164,-0.27079344,1.6653246,2.04347,2,0.33558307228417233,-0.23906931255398126,1.6742326260983258,2.0523779632031234
3269,10001,-2.905624,9.0,648.0,2.196,8.0,0.34911346,-0.24473906,1.6656486,2.043794,1,0.32752422110375684,-0.23904223302902977,1.6681913758256908,2.046336712930488
3270,10001,2.373997,15.0,584.0,2.914,4.0,0.31665468,-0.2574525,1.6659997,2.018788,1,0.3213954230149587,-0.23211915776317502,1.6664687954349282,2.0192572437686684
3271,10001,3.107094,7.0,140.0,4.788,21.0,0.27160406,-0.23919725,1.6670033,2.019792,1,0.315024362742037,-0.22780594899170642,1.6530322645021522,2.005821070463761
3272,10001,2.044013,13.0,529.0,5.182,2.0,0.35855818,-0.26913548,1.6671182,2.045263,2,0.3302248531374438,-0.237411349754909,1.6760262490689068,2.0541711093365462
3273,10001,3.051861,5.0,171.0,4.86,17.0,0.30568123,-0.22665358,1.6677936,2.020582,1,0.3170637074634776,-0.22722961719272322,1.6605125308586155,2.013300859983066
3274,10001,2.090363,11.0,510.0,5.92,2.0,0.349298,-0.3136649,1.6682594,2.024284,1,0.33754444546044154,-0.25262225006146455,1.6843731307305432,2.040397634438429
3275,10001,-2.359638,5.0,708.0,3.378,11.0,0.35271978,-0.26379824,1.6686254,2.046771,2,0.3324080942513107,-0.24031772044571964,1.6746253651457947,2.0527710598784608
3276,10001,2.814624,13.0,616.0,2.208,8.0,0.29922962,-0.22959757,1.6687806,2.021569,1,0.3182534421128886,-0.2293118586142858,1.659161521991094,2.0119499703248342
3277,10001,2.207561,11.0,498.0,6.278,2.0,0.3447008,-0.27587175,1.6690408,2.047186,1,0.33374305627715417,-0.23420977416172833,1.6754915136686512,2.0536366123548695
3278,10001,-2.345897,9.0,740.0,3.88,4.0,0.30621052,-0.2580948,1.6692331,2.022022,1,0.31984234923747046,-0.2321495171729012,1.6675166736787825,2.020305598849681
3279,10001,-2.397635,3.0,712.0,3.53,11.0,0.34066916,-0.2295003,1.6698585,2.048004,2,0.3264809091652141,-0.23192382752895355,1.6684466987497666,2.0465921550638537
3280,10001,-2.748545,3.0,271.0,5.27,2.0,0.29619932,-0.21552467,1.6704031,2.023192,1,0.31417034685179807,-0.22395462013673093,1.6582533676843136,2.0110421736459223
3281,10001,2.388309,15.0,585.0,2.856,6.0,0.32249117,-0.2133708,1.6707603,2.023549,1,0.32376776463032897,-0.23249609592253997,1.6615404203428443,2.0143292263044534
3282,10001,-2.386269,3.0,715.0,3.582,15.0,0.33888435,-0.25113678,1.671097,2.023885,1,0.326718892856816,-0.23575964439524352,1.67338415392994,2.0261721254265224
3283,10001,2.558532,15.0,597.0,2.52,9.0,0.32710838,-0.21235037,1.6713226,2.024111,1,0.3200398347479232,-0.2319011963005607,1.6638994216918945,2.0166878700256348
3284,10001,-3.063286,5.0,232.0,4.774001,21.0,0.28312683,-0.27869225,1.6716185,2.024407,1,0.3203509028340662,-0.23320728829473159,1.666635191161497,2.019423639495237
3285,10001,2.821518,13.0,616.0,2.244,1.0,0.3372941,-0.22175121,1.6717943,2.024583,1,0.3227741846714422,-0.23383551710383396,1.6696397362045716,2.0224285421661805
3286,10001,2.048377,13.0,540.0,4.668001,6.0,0.3375864,-0.22983408,1.6724453,2.025234,2,0.3233981569374309,-0.23225761353969573,1.6710335403330185,2.023822227085338
3287,10001,3.122827,7.0,135.0,4.738,21.0,0.26955843,-0.23383904,1.6729407,2.025729,1,0.3123298699940954,-0.23126761095864432,1.6567693063191005,2.0095575162342616
3288,10001,2.094203,11.0,505.0,6.014,6.0,0.3170662,-0.21522045,1.6730846,2.025873,1,0.31917267403116933,-0.2255676685039092,1.6656540662602142,2.018442395384665
3289,10001,-2.353849,9.0,744.0,3.904001,12.0,0.33197212,-0.24584675,1.6734564,2.026245,1,0.32791037400941103,-0.22993225262737046,1.6731001436002464,2.0258888303525655
3290,10001,-2.579462,7.0,682.0,2.828,6.0,0.36024427,-0.2252798,1.6747545,2.0529,1,0.32966200407547286,-0.2294570125356505,1.6788304597516603,2.056976035275037
3291,10001,-2.23885,7.0,723.0,3.668,15.0,0.3492117,-0.26956844,1.6748646,2.05301,1,0.3290761902241849,-0.23680422824572742,1.681422926223052,2.0595682633278494
3292,10001,-2.637131,1.0,295.0,5.828,11.0,0.3169198,-0.23096895,1.6759433,2.028732,2,0.3223098747555528,-0.23425500845232755,1.6695366553944617,2.0223254613560706
3293,10001,-2.368121,5.0,706.0,3.368,1.0,0.32328606,-0.20115471,1.676482,2.018595,1,0.32638429356762383,-0.23100358105126195,1.6652729120903111,2.0073859301262
3294,10001,2.30883,15.0,579.0,3.062,13.0,0.31645823,-0.21068525,1.6768438,2.029632,1,0.3201386129019047,-0.23153271094938746,1.666989059194237,2.019777388318688
3295,10001,2.083905,11.0,514.0,5.688,10.0,0.30766535,-0.22802925,1.6780013,2.03079,2,0.32122142467123227,-0.23053522201739518,1.669313952291211,2.02210275825282
3296,10001,2.29509,11.0,489.0,6.624001,2.0,0.3637948,-0.30560446,1.6793324,2.057477,1,0.34508052709556764,-0.2459377821712267,1.6960466765222095,2.07419129837127
3297,10001,2.602689,15.0,602.0,2.448,6.0,0.31944275,-0.23344946,1.679528,2.032316,2,0.3248328201596055,-0.2367355153493002,1.6731213979405433,2.0259093694371253
3298,10001,2.050431,13.0,526.0,5.246,12.0,0.33958673,-0.21559572,1.6798501,2.032639,1,0.32745080202528576,-0.22916367809170657,1.675772452238694,2.0285613774095923
3299,10001,-2.351188,9.0,745.0,3.902,12.0,0.34759426,-0.23991346,1.680062,2.058207,1,0.32809677278276667,-0.23594361315270765,1.6815444895969562,2.059689469073885
3300,10001,2.080887,13.0,549.0,4.252,14.0,0.2998953,-0.20196247,1.6803589,2.022472,1,0.31837298758230187,-0.22999397280022227,1.6633772753042186,2.0054902933401073
3301,10001,-2.702144,1.0,284.0,5.56,8.0,0.2826619,-0.2720046,1.6804608,2.033249,1,0.32238153263787245,-0.23708249874575488,1.672143073096825,2.0249311638026963
3302,10001,-2.948374,3.0,249.0,4.93,18.0,0.29024696,-0.2344675,1.6809558,2.033744,1,0.31970850332425194,-0.23544186968833972,1.6681096312327264,2.020897960357177
3303,10001,-2.896374,9.0,649.0,2.228,7.0,0.36078882,-0.23712635,1.6819075,2.060053,1,0.3324209550501769,-0.23425070146204893,1.6848350182716092,2.0629805937949857
3304,10001,-2.746352,3.0,270.0,5.24,12.0,0.30572462,-0.22501896,1.6821874,2.034976,2,0.31928069743734555,-0.22752493413649766,1.6735001057030763,2.026288673246106
3305,10001,-2.934945,9.0,646.0,2.186,4.0,0.35402155,-0.25270128,1.6822078,2.060353,1,0.3352328884540145,-0.2397115852338137,1.6846047523095435,2.0627499702050516
3306,10001,-2.776237,7.0,661.0,2.43,16.0,0.33614588,-0.23441315,1.683105,2.035893,1,0.32400128898850405,-0.23850953672305647,1.6796351329389825,2.0324231044355647
3307,10001,-2.237116,7.0,725.0,3.706,11.0,0.3670659,-0.25065184,1.6837827,2.061928,1,0.3306997745740609,-0.23832942549485325,1.68891933120665,2.0670646683114473
3308,10001,-2.597279,7.0,685.0,2.878,4.0,0.39493608,-0.24312639,1.683805,2.06195,1,0.3438065240153443,-0.2422626036841212,1.6915458718011545,2.069690851278083
3309,10001,2.319368,15.0,580.0,3.032,10.0,0.3296008,-0.259089,1.6848279,2.037616,1,0.32869629809005774,-0.23604879502076,1.6855565884604526,2.0383446791663244
3310,10001,2.511354,15.0,592.0,2.632,9.0,0.27825928,-0.20860672,1.6848553,2.037644,1,0.31295028014966614,-0.225910091123889,1.665613785888372,2.0184023534314015
3311,10001,2.285788,13.0,493.0,6.426,9.0,0.3207388,-0.27739286,1.6849976,2.037786,1,0.32962147417015203,-0.23649900161021248,1.689243391905417,2.042031840239157
3312,10001,-2.285974,7.0,734.0,3.848,11.0,0.37709904,-0.24606276,1.6851085,2.063254,1,0.3346585588795798,-0.2368365585183104,1.692638336192994,2.0707839117163704
3313,10001,-2.298937,5.0,719.0,3.626,13.0,0.34113932,-0.2280097,1.685322,2.063467,2,0.33106430612504484,-0.23403470497578382,1.682272079885006,2.0604170593619346
3314,10001,-2.589138,7.0,674.0,2.642,9.0,0.3497715,-0.2440095,1.6854441,2.063589,1,0.33151833415031434,-0.241731012508839,1.685773264305501,2.06391824378243
3315,10001,-2.634055,7.0,670.0,2.55,2.0,0.3264017,-0.26182318,1.6861559,2.038944,1,0.32722013457047056,-0.24013520072183342,1.6864628547902607,2.039250945496132
3316,10001,-2.95781,9.0,645.0,2.176,8.0,0.32694674,-0.24696255,1.6868587,2.039647,1,0.3268971173254491,-0.23433226775886404,1.6856179929548694,2.0384064412886094
3317,10001,-2.964325,5.0,246.0,4.874,14.0,0.34567642,-0.22698496,1.6872427,2.065388,1,0.3273856048377193,-0.2341278240996964,1.686477473803929,2.064622691699437
3318,10001,2.194545,15.0,567.0,3.524,4.0,0.32383156,-0.24328613,1.6873748,2.040163,1,0.3317777687150867,-0.2389340534405487,1.6823381887962883,2.0351263987114496
3319,10001,-2.557995,5.0,689.0,2.96,10.0,0.3424182,-0.23424864,1.68738,2.065525,2,0.3323431833833456,-0.2402736423537135,1.684329989850521,2.0624750885367393
3320,10001,2.189047,15.0,566.0,3.55,15.0,0.32635593,-0.2340002,1.688478,2.041266,1,0.32507199335981296,-0.23962983982062633,1.6842311129157925,2.037019084412375
3321,10001,2.133898,13.0,562.0,3.714,13.0,0.31315947,-0.21114206,1.6892772,2.042066,1,0.3276722771999164,-0.23378308893014224,1.677764383646158,2.0305533088170566
3322,10001,2.218139,15.0,570.0,3.39,11.0,0.30123377,-0.2136631,1.6899743,2.042763,1,0.324348962743869,-0.2358096983108221,1.6763879519482558,2.029176638700575
3323,10001,-2.950708,9.0,645.0,2.18,1.0,0.32418203,-0.23173857,1.6900167,2.042805,1,0.33123363089502883,-0.23652972639778616,1.6830388925585174,2.0358271024736787
3324,10001,2.206325,15.0,569.0,3.442,2.0,0.30082273,-0.22705936,1.6900663,2.042855,1,0.32503192963040606,-0.23065630741873566,1.6794541247036991,2.0322428114560185
3325,10001,2.614397,11.0,63.0,5.49,10.0,0.30770206,-0.24629974,1.6910558,2.043844,1,0.32420715742877554,-0.23242218625180575,1.6853925430653047,2.038180752980466
3326,10001,3.109363,13.0,634.0,2.15,4.0,0.3455248,-0.25285006,1.6914996,2.069645,2,0.3279288790719893,-0.24152012580953292,1.6931620287468365,2.071307365851634
3327,10001,-2.404715,3.0,713.0,3.514,13.0,0.37095928,-0.25772,1.6916785,2.069824,1,0.3370337688649623,-0.23872286183786257,1.6978963213868674,2.0760417777009543
3328,10001,-2.990855,5.0,241.0,4.83,21.0,0.29548836,-0.25461912,1.6917435,2.044532,2,0.3207215292311703,-0.24026678352003888,1.684049225532947,2.0368377930759767
3329,10001,-2.880491,3.0,254.0,4.978,22.0,0.31253672,-0.24200773,1.6920414,2.04483,1,0.3284277964641552,-0.23708198872385639,1.6838731125439748,2.036661799296294
3330,10001,-3.135077,13.0,636.0,2.158,4.0,0.32058668,-0.24765062,1.6922362,2.045025,1,0.3295170297818397,-0.23449141283830008,1.6891765173394881,2.041965442510387
3331,10001,2.093755,13.0,518.0,5.542,2.0,0.3570633,-0.2191577,1.692537,2.070682,1,0.3291532491092329,-0.23574499198526302,1.6916110575514496,2.069756156237668
3332,10001,-2.370234,3.0,716.0,3.59,12.0,0.35300732,-0.25125265,1.6928561,2.071001,2,0.33541140775851275,-0.23992272132955245,1.6945185112526349,2.0726634907295636
3333,10001,-3.115744,13.0,637.0,2.168,8.0,0.33752584,-0.24133205,1.6935977,2.046386,1,0.328099400176669,-0.23856397307573113,1.6923757630987952,2.0451640922232457
